SKU,LOC,FECHA,UNI
Art08,LOC_207,02/06/2019,1
Art09,LOC_207,02/06/2019,1
Art03,LOC_208,02/06/2019,1
Art06,LOC_208,02/06/2019,1
Art08,LOC_208,02/06/2019,1
Art05,LOC_209,02/06/2019,2
Art02,LOC_210,02/06/2019,3
Art03,LOC_210,02/06/2019,2
Art04,LOC_210,02/06/2019,1
Art05,LOC_210,02/06/2019,1
Art09,LOC_210,02/06/2019,1
Art10,LOC_210,02/06/2019,1
Art02,LOC_211,02/06/2019,1
Art01,LOC_212,02/06/2019,1
Art03,LOC_212,02/06/2019,1
Art04,LOC_212,02/06/2019,1
Art05,LOC_212,02/06/2019,1
Art06,LOC_212,02/06/2019,1
Art09,LOC_212,02/06/2019,1
Art10,LOC_212,02/06/2019,2
Art03,LOC_214,02/06/2019,1
Art02,LOC_215,02/06/2019,1
Art09,LOC_215,02/06/2019,2
Art10,LOC_215,02/06/2019,1
Art09,LOC_216,02/06/2019,1
Art02,LOC_217,02/06/2019,7
Art03,LOC_217,02/06/2019,10
Art05,LOC_217,02/06/2019,2
Art06,LOC_217,02/06/2019,8
Art07,LOC_217,02/06/2019,1
Art01,LOC_218,02/06/2019,4
Art04,LOC_218,02/06/2019,1
Art10,LOC_218,02/06/2019,1
Art01,LOC_219,02/06/2019,1
Art02,LOC_219,02/06/2019,1
Art03,LOC_219,02/06/2019,2
Art04,LOC_219,02/06/2019,2
Art08,LOC_219,02/06/2019,1
Art10,LOC_219,02/06/2019,1
Art04,LOC_220,02/06/2019,1
Art02,LOC_221,02/06/2019,2
Art02,LOC_222,02/06/2019,1
Art03,LOC_222,02/06/2019,1
Art06,LOC_222,02/06/2019,1
Art04,LOC_223,02/06/2019,1
Art06,LOC_225,02/06/2019,1
Art08,LOC_225,02/06/2019,1
Art01,LOC_226,02/06/2019,3
Art02,LOC_226,02/06/2019,5
Art03,LOC_226,02/06/2019,5
Art05,LOC_226,02/06/2019,9
Art08,LOC_226,02/06/2019,8
Art09,LOC_226,02/06/2019,1
Art10,LOC_226,02/06/2019,1
Art06,LOC_227,02/06/2019,2
Art08,LOC_227,02/06/2019,1
Art01,LOC_228,02/06/2019,3
Art03,LOC_228,02/06/2019,2
Art04,LOC_228,02/06/2019,2
Art10,LOC_228,02/06/2019,1
Art05,LOC_229,02/06/2019,1
Art06,LOC_229,02/06/2019,1
Art01,LOC_230,02/06/2019,6
Art02,LOC_230,02/06/2019,1
Art03,LOC_230,02/06/2019,1
Art06,LOC_230,02/06/2019,1
Art10,LOC_230,02/06/2019,1
Art02,LOC_231,02/06/2019,1
Art03,LOC_231,02/06/2019,1
Art06,LOC_231,02/06/2019,2
Art08,LOC_231,02/06/2019,1
Art04,LOC_232,02/06/2019,1
Art05,LOC_232,02/06/2019,1
Art06,LOC_232,02/06/2019,3
Art07,LOC_232,02/06/2019,1
Art09,LOC_233,02/06/2019,1
Art03,LOC_237,02/06/2019,1
Art01,LOC_238,02/06/2019,3
Art03,LOC_238,02/06/2019,1
Art04,LOC_238,02/06/2019,2
Art07,LOC_238,02/06/2019,1
Art02,LOC_239,02/06/2019,2
Art03,LOC_239,02/06/2019,2
Art05,LOC_239,02/06/2019,2
Art06,LOC_239,02/06/2019,1
Art09,LOC_239,02/06/2019,5
Art10,LOC_239,02/06/2019,2
Art04,LOC_240,02/06/2019,1
Art07,LOC_240,02/06/2019,1
Art01,LOC_241,02/06/2019,9
Art03,LOC_241,02/06/2019,2
Art04,LOC_241,02/06/2019,1
Art06,LOC_241,02/06/2019,1
Art09,LOC_241,02/06/2019,2
Art10,LOC_241,02/06/2019,1
Art02,LOC_242,02/06/2019,1
Art08,LOC_242,02/06/2019,1
Art10,LOC_242,02/06/2019,1
Art04,LOC_243,02/06/2019,1
Art06,LOC_243,02/06/2019,1
Art07,LOC_243,02/06/2019,1
Art10,LOC_244,02/06/2019,1
Art02,LOC_245,02/06/2019,4
Art03,LOC_245,02/06/2019,10
Art04,LOC_245,02/06/2019,1
Art06,LOC_245,02/06/2019,2
Art07,LOC_245,02/06/2019,3
Art08,LOC_245,02/06/2019,1
Art02,LOC_246,02/06/2019,4
Art03,LOC_246,02/06/2019,3
Art04,LOC_246,02/06/2019,1
Art05,LOC_246,02/06/2019,2
Art10,LOC_246,02/06/2019,1
Art02,LOC_247,02/06/2019,1
Art03,LOC_247,02/06/2019,3
Art04,LOC_247,02/06/2019,1
Art06,LOC_247,02/06/2019,1
Art10,LOC_247,02/06/2019,1
Art04,LOC_250,02/06/2019,1
Art08,LOC_250,02/06/2019,1
Art06,LOC_251,02/06/2019,2
Art03,LOC_252,02/06/2019,2
Art08,LOC_252,02/06/2019,1
Art01,LOC_253,02/06/2019,3
Art02,LOC_253,02/06/2019,1
Art10,LOC_253,02/06/2019,2
Art04,LOC_254,02/06/2019,2
Art08,LOC_255,02/06/2019,1
Art01,LOC_256,02/06/2019,5
Art02,LOC_256,02/06/2019,1
Art03,LOC_256,02/06/2019,2
Art04,LOC_256,02/06/2019,1
Art01,LOC_257,02/06/2019,2
Art03,LOC_257,02/06/2019,2
Art01,LOC_258,02/06/2019,3
Art04,LOC_258,02/06/2019,4
Art09,LOC_258,02/06/2019,3
Art03,LOC_259,02/06/2019,1
Art07,LOC_259,02/06/2019,1
Art03,LOC_260,02/06/2019,2
Art05,LOC_260,02/06/2019,2
Art08,LOC_260,02/06/2019,2
Art09,LOC_260,02/06/2019,1
Art10,LOC_260,02/06/2019,2
Art02,LOC_261,02/06/2019,1
Art03,LOC_261,02/06/2019,2
Art07,LOC_261,02/06/2019,1
Art01,LOC_262,02/06/2019,3
Art03,LOC_262,02/06/2019,1
Art05,LOC_262,02/06/2019,1
Art08,LOC_262,02/06/2019,1
Art02,LOC_263,02/06/2019,1
Art04,LOC_263,02/06/2019,5
Art09,LOC_263,02/06/2019,1
Art10,LOC_263,02/06/2019,1
Art01,LOC_264,02/06/2019,2
Art03,LOC_264,02/06/2019,3
Art08,LOC_264,02/06/2019,1
Art03,LOC_265,02/06/2019,1
Art04,LOC_265,02/06/2019,1
Art07,LOC_265,02/06/2019,1
Art10,LOC_265,02/06/2019,1
Art02,LOC_266,02/06/2019,2
Art02,LOC_267,02/06/2019,1
Art08,LOC_267,02/06/2019,1
Art09,LOC_267,02/06/2019,1
Art02,LOC_268,02/06/2019,1
Art02,LOC_269,02/06/2019,2
Art03,LOC_269,02/06/2019,1
Art05,LOC_269,02/06/2019,1
Art07,LOC_269,02/06/2019,1
Art09,LOC_269,02/06/2019,2
Art01,LOC_270,02/06/2019,3
Art04,LOC_270,02/06/2019,2
Art09,LOC_270,02/06/2019,1
Art01,LOC_271,02/06/2019,3
Art04,LOC_271,02/06/2019,1
Art08,LOC_271,02/06/2019,2
Art07,LOC_272,02/06/2019,1
Art01,LOC_273,02/06/2019,3
Art03,LOC_273,02/06/2019,1
Art07,LOC_273,02/06/2019,1
Art08,LOC_273,02/06/2019,2
Art09,LOC_273,02/06/2019,1
Art03,LOC_274,02/06/2019,1
Art04,LOC_274,02/06/2019,2
Art02,LOC_276,02/06/2019,3
Art03,LOC_276,02/06/2019,2
Art04,LOC_276,02/06/2019,1
Art07,LOC_276,02/06/2019,3
Art03,LOC_278,02/06/2019,2
Art05,LOC_278,02/06/2019,3
Art06,LOC_278,02/06/2019,2
Art07,LOC_278,02/06/2019,4
Art09,LOC_279,02/06/2019,1
Art03,LOC_280,02/06/2019,1
Art02,LOC_281,02/06/2019,1
Art03,LOC_281,02/06/2019,1
Art05,LOC_281,02/06/2019,1
Art06,LOC_281,02/06/2019,1
Art09,LOC_281,02/06/2019,1
Art01,LOC_282,02/06/2019,3
Art09,LOC_282,02/06/2019,1
Art09,LOC_283,02/06/2019,1
Art03,LOC_284,02/06/2019,1
Art09,LOC_284,02/06/2019,1
Art01,LOC_285,02/06/2019,6
Art09,LOC_285,02/06/2019,1
Art02,LOC_286,02/06/2019,1
Art02,LOC_287,02/06/2019,1
Art02,LOC_288,02/06/2019,1
Art03,LOC_288,02/06/2019,1
Art01,LOC_289,02/06/2019,3
Art03,LOC_289,02/06/2019,5
Art05,LOC_289,02/06/2019,1
Art08,LOC_289,02/06/2019,1
Art10,LOC_289,02/06/2019,2
Art08,LOC_291,02/06/2019,1
Art10,LOC_291,02/06/2019,1
Art04,LOC_292,02/06/2019,1
Art09,LOC_292,02/06/2019,1
Art03,LOC_293,02/06/2019,1
Art09,LOC_293,02/06/2019,1
Art04,LOC_296,02/06/2019,2
Art08,LOC_296,02/06/2019,1
Art01,LOC_298,02/06/2019,2
Art02,LOC_298,02/06/2019,1
Art04,LOC_298,02/06/2019,1
Art01,LOC_299,02/06/2019,1
Art04,LOC_299,02/06/2019,1
Art02,LOC_300,02/06/2019,1
Art03,LOC_300,02/06/2019,1
Art04,LOC_300,02/06/2019,1
Art05,LOC_300,02/06/2019,1
Art08,LOC_300,02/06/2019,1
Art10,LOC_300,02/06/2019,1
Art02,LOC_301,02/06/2019,2
Art03,LOC_301,02/06/2019,2
Art01,LOC_303,02/06/2019,1
Art02,LOC_303,02/06/2019,1
Art03,LOC_303,02/06/2019,1
Art05,LOC_303,02/06/2019,1
Art06,LOC_303,02/06/2019,2
Art09,LOC_303,02/06/2019,1
Art10,LOC_303,02/06/2019,1
Art01,LOC_305,02/06/2019,1
Art03,LOC_305,02/06/2019,1
Art09,LOC_305,02/06/2019,2
Art01,LOC_306,02/06/2019,3
Art03,LOC_306,02/06/2019,1
Art09,LOC_306,02/06/2019,1
Art01,LOC_307,02/06/2019,2
Art02,LOC_307,02/06/2019,1
Art03,LOC_307,02/06/2019,1
Art01,LOC_308,02/06/2019,6
Art03,LOC_308,02/06/2019,1
Art10,LOC_309,02/06/2019,1
Art01,LOC_310,02/06/2019,1
Art04,LOC_312,02/06/2019,1
Art08,LOC_312,02/06/2019,1
Art05,LOC_313,02/06/2019,1
Art06,LOC_313,02/06/2019,2
Art04,LOC_314,02/06/2019,1
Art04,LOC_315,02/06/2019,1
Art05,LOC_315,02/06/2019,1
Art06,LOC_315,02/06/2019,1
Art07,LOC_315,02/06/2019,1
Art04,LOC_316,02/06/2019,1
Art02,LOC_317,02/06/2019,1
Art03,LOC_317,02/06/2019,1
Art04,LOC_317,02/06/2019,1
Art03,LOC_318,02/06/2019,1
Art02,LOC_319,02/06/2019,1
Art05,LOC_319,02/06/2019,3
Art06,LOC_319,02/06/2019,1
Art07,LOC_319,02/06/2019,5
Art08,LOC_319,02/06/2019,2
Art02,LOC_320,02/06/2019,5
Art03,LOC_320,02/06/2019,1
Art04,LOC_320,02/06/2019,1
Art05,LOC_320,02/06/2019,1
Art06,LOC_320,02/06/2019,1
Art08,LOC_320,02/06/2019,1
Art10,LOC_320,02/06/2019,2
Art06,LOC_321,02/06/2019,1
Art01,LOC_322,02/06/2019,3
Art05,LOC_327,02/06/2019,1
Art10,LOC_327,02/06/2019,1
Art02,LOC_331,02/06/2019,1
Art03,LOC_331,02/06/2019,2
Art09,LOC_331,02/06/2019,3
Art03,LOC_333,02/06/2019,2
Art05,LOC_333,02/06/2019,1
Art03,LOC_334,02/06/2019,2
Art05,LOC_334,02/06/2019,2
Art06,LOC_334,02/06/2019,2
Art08,LOC_334,02/06/2019,1
Art09,LOC_334,02/06/2019,2
Art10,LOC_334,02/06/2019,1
Art05,LOC_335,02/06/2019,1
Art06,LOC_335,02/06/2019,1
Art01,LOC_337,02/06/2019,1
Art05,LOC_337,02/06/2019,1
Art04,LOC_338,02/06/2019,2
Art05,LOC_341,02/06/2019,1
Art08,LOC_341,02/06/2019,1
Art01,LOC_342,02/06/2019,2
Art06,LOC_342,02/06/2019,1
Art08,LOC_342,02/06/2019,1
Art01,LOC_343,02/06/2019,1
Art04,LOC_343,02/06/2019,1
Art05,LOC_343,02/06/2019,1
Art01,LOC_344,02/06/2019,5
Art03,LOC_344,02/06/2019,1
Art04,LOC_344,02/06/2019,1
Art05,LOC_344,02/06/2019,2
Art08,LOC_344,02/06/2019,1
Art09,LOC_344,02/06/2019,1
Art04,LOC_346,02/06/2019,1
Art02,LOC_347,02/06/2019,1
Art04,LOC_348,02/06/2019,2
Art08,LOC_348,02/06/2019,1
Art10,LOC_348,02/06/2019,1
Art02,LOC_349,02/06/2019,1
Art04,LOC_349,02/06/2019,3
Art09,LOC_349,02/06/2019,1
Art01,LOC_351,02/06/2019,3
Art02,LOC_351,02/06/2019,2
Art03,LOC_351,02/06/2019,1
Art05,LOC_351,02/06/2019,1
Art06,LOC_351,02/06/2019,1
Art09,LOC_351,02/06/2019,1
Art10,LOC_351,02/06/2019,1
Art02,LOC_352,02/06/2019,2
Art03,LOC_352,02/06/2019,6
Art06,LOC_352,02/06/2019,2
Art10,LOC_352,02/06/2019,1
Art01,LOC_355,02/06/2019,2
Art04,LOC_355,02/06/2019,1
Art06,LOC_355,02/06/2019,4
Art10,LOC_355,02/06/2019,1
Art04,LOC_356,02/06/2019,1
Art02,LOC_357,02/06/2019,1
Art03,LOC_357,02/06/2019,1
Art04,LOC_357,02/06/2019,1
Art01,LOC_360,02/06/2019,4
Art06,LOC_360,02/06/2019,1
Art07,LOC_360,02/06/2019,1
Art04,LOC_361,02/06/2019,1
Art02,LOC_363,02/06/2019,1
Art04,LOC_363,02/06/2019,1
Art01,LOC_364,02/06/2019,6
Art05,LOC_364,02/06/2019,1
Art09,LOC_364,02/06/2019,1
Art03,LOC_365,02/06/2019,2
Art06,LOC_365,02/06/2019,1
Art07,LOC_365,02/06/2019,1
Art08,LOC_365,02/06/2019,1
Art10,LOC_365,02/06/2019,1
Art03,LOC_366,02/06/2019,1
Art02,LOC_368,02/06/2019,1
Art03,LOC_368,02/06/2019,2
Art03,LOC_369,02/06/2019,1
Art06,LOC_369,02/06/2019,3
Art09,LOC_369,02/06/2019,1
Art01,LOC_370,02/06/2019,3
Art03,LOC_370,02/06/2019,3
Art06,LOC_370,02/06/2019,1
Art09,LOC_370,02/06/2019,1
Art03,LOC_371,02/06/2019,1
Art08,LOC_371,02/06/2019,1
Art09,LOC_371,02/06/2019,4
Art04,LOC_372,02/06/2019,1
Art08,LOC_372,02/06/2019,1
Art01,LOC_373,02/06/2019,4
Art02,LOC_373,02/06/2019,1
Art05,LOC_373,02/06/2019,2
Art08,LOC_373,02/06/2019,1
Art10,LOC_373,02/06/2019,2
Art03,LOC_374,02/06/2019,1
Art02,LOC_377,02/06/2019,1
Art03,LOC_377,02/06/2019,1
Art01,LOC_378,02/06/2019,3
Art05,LOC_378,02/06/2019,1
Art06,LOC_378,02/06/2019,1
Art01,LOC_379,02/06/2019,6
Art02,LOC_379,02/06/2019,1
Art03,LOC_379,02/06/2019,4
Art04,LOC_379,02/06/2019,1
Art05,LOC_379,02/06/2019,1
Art06,LOC_379,02/06/2019,2
Art07,LOC_379,02/06/2019,1
Art08,LOC_379,02/06/2019,2
Art10,LOC_379,02/06/2019,1
Art02,LOC_381,02/06/2019,1
Art10,LOC_381,02/06/2019,2
Art06,LOC_382,02/06/2019,1
Art07,LOC_382,02/06/2019,1
Art10,LOC_384,02/06/2019,1
Art10,LOC_387,02/06/2019,1
Art01,LOC_388,02/06/2019,1
Art04,LOC_389,02/06/2019,1
Art04,LOC_391,02/06/2019,1
Art05,LOC_391,02/06/2019,2
Art08,LOC_391,02/06/2019,1
Art09,LOC_391,02/06/2019,1
Art02,LOC_392,02/06/2019,1
Art03,LOC_392,02/06/2019,2
Art09,LOC_392,02/06/2019,1
Art02,LOC_394,02/06/2019,1
Art04,LOC_394,02/06/2019,1
Art08,LOC_394,02/06/2019,1
Art09,LOC_394,02/06/2019,2
Art10,LOC_394,02/06/2019,1
Art02,LOC_395,02/06/2019,1
Art03,LOC_395,02/06/2019,2
Art04,LOC_395,02/06/2019,1
Art07,LOC_395,02/06/2019,1
Art09,LOC_395,02/06/2019,1
Art08,LOC_396,02/06/2019,2
Art01,LOC_397,02/06/2019,3
Art07,LOC_399,02/06/2019,1
Art01,LOC_401,02/06/2019,6
Art04,LOC_401,02/06/2019,1
Art06,LOC_401,02/06/2019,2
Art07,LOC_401,02/06/2019,1
Art02,LOC_402,02/06/2019,1
Art02,LOC_404,02/06/2019,1
Art03,LOC_405,02/06/2019,6
Art08,LOC_405,02/06/2019,1
Art10,LOC_405,02/06/2019,1
Art03,LOC_406,02/06/2019,1
Art05,LOC_406,02/06/2019,2
Art07,LOC_406,02/06/2019,1
Art10,LOC_407,02/06/2019,1
Art09,LOC_408,02/06/2019,1
Art02,LOC_409,02/06/2019,1
Art03,LOC_409,02/06/2019,1
Art06,LOC_409,02/06/2019,3
Art07,LOC_409,02/06/2019,1
Art10,LOC_409,02/06/2019,1
Art04,LOC_410,02/06/2019,1
Art10,LOC_410,02/06/2019,2
Art02,LOC_411,02/06/2019,2
Art02,LOC_420,02/06/2019,3
Art03,LOC_420,02/06/2019,2
Art04,LOC_420,02/06/2019,1
Art05,LOC_420,02/06/2019,1
Art07,LOC_420,02/06/2019,3
Art06,LOC_001,03/06/2019,1
Art10,LOC_001,03/06/2019,1
Art02,LOC_002,03/06/2019,1
Art06,LOC_002,03/06/2019,1
Art10,LOC_002,03/06/2019,1
Art04,LOC_003,03/06/2019,2
Art07,LOC_003,03/06/2019,2
Art01,LOC_004,03/06/2019,2
Art06,LOC_004,03/06/2019,1
Art07,LOC_004,03/06/2019,1
Art01,LOC_005,03/06/2019,2
Art02,LOC_005,03/06/2019,2
Art03,LOC_005,03/06/2019,1
Art05,LOC_005,03/06/2019,1
Art06,LOC_005,03/06/2019,1
Art07,LOC_005,03/06/2019,1
Art09,LOC_005,03/06/2019,5
Art02,LOC_006,03/06/2019,2
Art07,LOC_006,03/06/2019,3
Art02,LOC_007,03/06/2019,2
Art05,LOC_007,03/06/2019,3
Art07,LOC_007,03/06/2019,1
Art08,LOC_007,03/06/2019,1
Art09,LOC_007,03/06/2019,1
Art10,LOC_007,03/06/2019,1
Art06,LOC_008,03/06/2019,2
Art07,LOC_008,03/06/2019,1
Art08,LOC_008,03/06/2019,1
Art09,LOC_008,03/06/2019,1
Art02,LOC_009,03/06/2019,1
Art03,LOC_009,03/06/2019,4
Art07,LOC_009,03/06/2019,4
Art10,LOC_009,03/06/2019,1
Art02,LOC_010,03/06/2019,1
Art03,LOC_010,03/06/2019,3
Art07,LOC_010,03/06/2019,1
Art09,LOC_010,03/06/2019,1
Art02,LOC_011,03/06/2019,1
Art04,LOC_011,03/06/2019,1
Art06,LOC_011,03/06/2019,1
Art08,LOC_011,03/06/2019,1
Art02,LOC_012,03/06/2019,3
Art03,LOC_012,03/06/2019,4
Art05,LOC_012,03/06/2019,3
Art06,LOC_012,03/06/2019,2
Art07,LOC_012,03/06/2019,2
Art08,LOC_012,03/06/2019,1
Art04,LOC_013,03/06/2019,1
Art05,LOC_013,03/06/2019,1
Art07,LOC_013,03/06/2019,1
Art08,LOC_013,03/06/2019,1
Art03,LOC_014,03/06/2019,2
Art02,LOC_015,03/06/2019,3
Art03,LOC_015,03/06/2019,1
Art06,LOC_015,03/06/2019,3
Art08,LOC_015,03/06/2019,1
Art02,LOC_016,03/06/2019,1
Art03,LOC_016,03/06/2019,3
Art04,LOC_016,03/06/2019,1
Art07,LOC_016,03/06/2019,1
Art08,LOC_016,03/06/2019,2
Art02,LOC_017,03/06/2019,3
Art03,LOC_017,03/06/2019,4
Art04,LOC_017,03/06/2019,2
Art05,LOC_017,03/06/2019,2
Art07,LOC_017,03/06/2019,1
Art09,LOC_017,03/06/2019,1
Art02,LOC_018,03/06/2019,2
Art03,LOC_018,03/06/2019,3
Art04,LOC_018,03/06/2019,3
Art05,LOC_018,03/06/2019,2
Art07,LOC_018,03/06/2019,1
Art09,LOC_018,03/06/2019,2
Art10,LOC_018,03/06/2019,1
Art03,LOC_019,03/06/2019,2
Art06,LOC_019,03/06/2019,2
Art09,LOC_019,03/06/2019,1
Art10,LOC_019,03/06/2019,1
Art03,LOC_020,03/06/2019,1
Art07,LOC_020,03/06/2019,2
Art03,LOC_021,03/06/2019,1
Art08,LOC_021,03/06/2019,1
Art06,LOC_022,03/06/2019,3
Art02,LOC_023,03/06/2019,3
Art03,LOC_023,03/06/2019,3
Art04,LOC_023,03/06/2019,1
Art05,LOC_023,03/06/2019,2
Art06,LOC_023,03/06/2019,1
Art10,LOC_023,03/06/2019,1
Art02,LOC_024,03/06/2019,1
Art03,LOC_024,03/06/2019,3
Art04,LOC_024,03/06/2019,1
Art07,LOC_024,03/06/2019,1
Art08,LOC_024,03/06/2019,1
Art02,LOC_025,03/06/2019,1
Art03,LOC_025,03/06/2019,5
Art06,LOC_025,03/06/2019,1
Art07,LOC_025,03/06/2019,1
Art08,LOC_025,03/06/2019,1
Art09,LOC_025,03/06/2019,1
Art10,LOC_025,03/06/2019,1
Art01,LOC_026,03/06/2019,1
Art03,LOC_026,03/06/2019,1
Art04,LOC_026,03/06/2019,1
Art06,LOC_026,03/06/2019,2
Art07,LOC_026,03/06/2019,1
Art02,LOC_027,03/06/2019,2
Art03,LOC_027,03/06/2019,1
Art04,LOC_027,03/06/2019,1
Art06,LOC_027,03/06/2019,1
Art08,LOC_027,03/06/2019,1
Art10,LOC_027,03/06/2019,1
Art01,LOC_028,03/06/2019,2
Art02,LOC_028,03/06/2019,1
Art03,LOC_028,03/06/2019,3
Art04,LOC_028,03/06/2019,1
Art07,LOC_028,03/06/2019,2
Art08,LOC_028,03/06/2019,1
Art01,LOC_029,03/06/2019,3
Art02,LOC_029,03/06/2019,1
Art05,LOC_029,03/06/2019,3
Art06,LOC_029,03/06/2019,1
Art07,LOC_029,03/06/2019,1
Art08,LOC_029,03/06/2019,1
Art02,LOC_030,03/06/2019,1
Art03,LOC_030,03/06/2019,2
Art05,LOC_030,03/06/2019,2
Art06,LOC_030,03/06/2019,2
Art07,LOC_030,03/06/2019,2
Art08,LOC_030,03/06/2019,1
Art01,LOC_031,03/06/2019,6
Art02,LOC_031,03/06/2019,1
Art03,LOC_031,03/06/2019,3
Art06,LOC_031,03/06/2019,5
Art07,LOC_031,03/06/2019,4
Art02,LOC_032,03/06/2019,2
Art05,LOC_032,03/06/2019,1
Art06,LOC_032,03/06/2019,3
Art07,LOC_032,03/06/2019,1
Art08,LOC_032,03/06/2019,1
Art09,LOC_032,03/06/2019,1
Art10,LOC_032,03/06/2019,1
Art01,LOC_033,03/06/2019,1
Art07,LOC_033,03/06/2019,2
Art01,LOC_034,03/06/2019,3
Art02,LOC_034,03/06/2019,4
Art03,LOC_034,03/06/2019,6
Art05,LOC_034,03/06/2019,3
Art06,LOC_034,03/06/2019,1
Art07,LOC_034,03/06/2019,5
Art08,LOC_034,03/06/2019,1
Art09,LOC_034,03/06/2019,1
Art10,LOC_034,03/06/2019,1
Art02,LOC_035,03/06/2019,4
Art06,LOC_035,03/06/2019,2
Art09,LOC_035,03/06/2019,1
Art01,LOC_036,03/06/2019,1
Art02,LOC_036,03/06/2019,3
Art03,LOC_036,03/06/2019,4
Art05,LOC_036,03/06/2019,1
Art06,LOC_036,03/06/2019,2
Art07,LOC_036,03/06/2019,2
Art10,LOC_036,03/06/2019,1
Art03,LOC_037,03/06/2019,3
Art04,LOC_037,03/06/2019,5
Art07,LOC_037,03/06/2019,1
Art08,LOC_037,03/06/2019,3
Art01,LOC_038,03/06/2019,3
Art02,LOC_038,03/06/2019,3
Art03,LOC_038,03/06/2019,2
Art06,LOC_038,03/06/2019,1
Art09,LOC_038,03/06/2019,1
Art10,LOC_038,03/06/2019,1
Art02,LOC_039,03/06/2019,1
Art07,LOC_039,03/06/2019,2
Art09,LOC_039,03/06/2019,1
Art03,LOC_040,03/06/2019,3
Art04,LOC_040,03/06/2019,2
Art05,LOC_040,03/06/2019,1
Art06,LOC_040,03/06/2019,2
Art07,LOC_040,03/06/2019,1
Art01,LOC_041,03/06/2019,1
Art02,LOC_041,03/06/2019,2
Art03,LOC_041,03/06/2019,8
Art04,LOC_041,03/06/2019,1
Art05,LOC_041,03/06/2019,2
Art06,LOC_041,03/06/2019,6
Art10,LOC_041,03/06/2019,3
Art01,LOC_042,03/06/2019,3
Art02,LOC_042,03/06/2019,1
Art02,LOC_043,03/06/2019,1
Art03,LOC_043,03/06/2019,1
Art06,LOC_043,03/06/2019,2
Art06,LOC_044,03/06/2019,1
Art01,LOC_045,03/06/2019,4
Art02,LOC_045,03/06/2019,1
Art03,LOC_045,03/06/2019,6
Art05,LOC_045,03/06/2019,2
Art08,LOC_045,03/06/2019,1
Art01,LOC_046,03/06/2019,1
Art02,LOC_046,03/06/2019,3
Art03,LOC_046,03/06/2019,1
Art05,LOC_046,03/06/2019,1
Art06,LOC_046,03/06/2019,3
Art07,LOC_046,03/06/2019,3
Art08,LOC_046,03/06/2019,1
Art09,LOC_046,03/06/2019,1
Art01,LOC_047,03/06/2019,2
Art03,LOC_047,03/06/2019,1
Art01,LOC_048,03/06/2019,6
Art02,LOC_048,03/06/2019,1
Art03,LOC_048,03/06/2019,2
Art08,LOC_048,03/06/2019,1
Art02,LOC_049,03/06/2019,1
Art03,LOC_049,03/06/2019,3
Art06,LOC_049,03/06/2019,1
Art08,LOC_049,03/06/2019,2
Art09,LOC_049,03/06/2019,3
Art10,LOC_049,03/06/2019,1
Art05,LOC_050,03/06/2019,1
Art06,LOC_050,03/06/2019,2
Art07,LOC_050,03/06/2019,1
Art02,LOC_051,03/06/2019,1
Art04,LOC_051,03/06/2019,1
Art05,LOC_051,03/06/2019,1
Art07,LOC_051,03/06/2019,1
Art10,LOC_051,03/06/2019,1
Art02,LOC_052,03/06/2019,3
Art03,LOC_052,03/06/2019,2
Art04,LOC_052,03/06/2019,1
Art06,LOC_052,03/06/2019,1
Art09,LOC_052,03/06/2019,2
Art04,LOC_053,03/06/2019,3
Art08,LOC_053,03/06/2019,2
Art10,LOC_053,03/06/2019,1
Art01,LOC_054,03/06/2019,3
Art03,LOC_054,03/06/2019,1
Art05,LOC_054,03/06/2019,1
Art02,LOC_055,03/06/2019,1
Art04,LOC_055,03/06/2019,1
Art06,LOC_055,03/06/2019,2
Art09,LOC_055,03/06/2019,1
Art02,LOC_056,03/06/2019,3
Art03,LOC_056,03/06/2019,1
Art05,LOC_056,03/06/2019,2
Art07,LOC_056,03/06/2019,2
Art08,LOC_056,03/06/2019,1
Art10,LOC_056,03/06/2019,1
Art05,LOC_057,03/06/2019,1
Art06,LOC_057,03/06/2019,1
Art08,LOC_058,03/06/2019,1
Art09,LOC_058,03/06/2019,1
Art02,LOC_059,03/06/2019,4
Art03,LOC_059,03/06/2019,1
Art05,LOC_059,03/06/2019,2
Art06,LOC_059,03/06/2019,3
Art07,LOC_059,03/06/2019,1
Art10,LOC_059,03/06/2019,2
Art02,LOC_060,03/06/2019,1
Art03,LOC_060,03/06/2019,4
Art04,LOC_060,03/06/2019,1
Art06,LOC_060,03/06/2019,1
Art03,LOC_061,03/06/2019,3
Art04,LOC_061,03/06/2019,1
Art06,LOC_061,03/06/2019,1
Art07,LOC_061,03/06/2019,2
Art08,LOC_061,03/06/2019,2
Art01,LOC_062,03/06/2019,4
Art02,LOC_062,03/06/2019,3
Art03,LOC_062,03/06/2019,4
Art04,LOC_062,03/06/2019,2
Art05,LOC_062,03/06/2019,1
Art06,LOC_062,03/06/2019,1
Art07,LOC_062,03/06/2019,1
Art08,LOC_062,03/06/2019,2
Art09,LOC_062,03/06/2019,1
Art10,LOC_062,03/06/2019,1
Art02,LOC_063,03/06/2019,1
Art06,LOC_063,03/06/2019,2
Art08,LOC_063,03/06/2019,1
Art08,LOC_064,03/06/2019,1
Art02,LOC_065,03/06/2019,1
Art03,LOC_065,03/06/2019,1
Art08,LOC_065,03/06/2019,1
Art02,LOC_066,03/06/2019,1
Art03,LOC_066,03/06/2019,2
